piece,beats,pitches
./abc/Polonäs_efter_Pehr_Andersson_Bild_05_nr_11_e39451.abc,"[[1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 5, 9], [1]]","[[57, 62, 60, 62, 64], [65, 64, 62, 67, 65, 64, 65, 64, 62], [57, 67, 65, 64, 65, 64, 62], [60, 64, 57, 77, 76, 81], [69, 70, 72, 74], [77, 76, 77, 79, 77, 76, 77, 76, 74], [72, 74, 76, 81, 69], [77, 76, 77, 79, 77, 76, 77, 76, 74], [74, 72, 70], [69]]"
./abc/Polonäs_efter_Rondahl_i_C_688990.abc,"[[1, 5, 9], [1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 5, 9], [1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]","[[72, 71, 72], [74, 72, 71, 72, 74], [77, 77, 76, 77, 81, 74, 77], [77, 76, 74, 72, 71, 72, 69, 71, 67], [72, 71, 72], [74, 72, 71, 72, 74], [77, 77, 76, 77, 81, 74, 77], [76, 74, 72, 71, 74, 72], [76, 77, 79, 76, 72, 74, 72, 71, 72, 74, 76, 72], [74, 72, 71, 69, 67, 69, 71, 72, 74, 76, 77, 79], [76, 77, 79, 76, 72, 74, 72, 71, 72, 74, 76, 72], [74, 72, 71, 69, 67, 69, 71, 72, 74, 76, 77, 79], [77, 76, 74, 72, 74, 76, 77, 79, 81, 77, 74, 72], [72, 71, 69, 71, 72, 74]]"
./abc/_Slängpolska_från_Finnika_3bf619.abc,"[[1, 4, 5, 8, 9, 12], [1, 4, 5, 9], [1, 4, 5, 8, 9, 12], [1, 4, 5, 11], [1, 4, 5, 8, 9, 12], [1, 4, 5, 9], [1, 4, 5, 8, 9, 12], [1, 5], [1, 5, 7, 9, 12], [1, 5, 7, 9], [1, 5, 7, 9, 12], [1, 5, 7, 9], [1, 5, 7, 9, 12], [1, 5, 7, 9], [1, 5, 7, 9, 12], [1, 5]]","[[71, 67, 67, 71, 74, 71], [71, 69, 69, 69], [78, 74, 74, 78, 81, 79], [78, 76, 74, 72], [71, 67, 67, 71, 74, 71], [71, 69, 69, 69], [78, 74, 74, 78, 81, 78], [79, 79], [83, 83, 79, 81, 79], [79, 79, 72, 76], [74, 74, 72, 69, 66], [67, 71, 74, 79], [83, 83, 79, 81, 79], [79, 79, 72, 76], [74, 78, 76, 72, 69], [67, 67]]"
./abc/Polonäs_efter_Pehr_Andersson_Bild_31_nr_92_e48cef.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5]]","[[66, 74, 64, 73, 74, 62], [66, 74, 64, 73, 74, 62], [74, 76, 78, 79, 78, 76, 74], [73, 76, 69, 67, 66, 62], [66, 74, 64, 73, 74, 62], [66, 74, 64, 73, 74, 62], [71, 74, 79, 76, 78, 74], [69, 71, 73, 74], [69, 81, 71, 80, 81, 69], [73, 81, 71, 80, 81, 69], [71, 74, 74, 69], [71, 71, 73, 74, 73, 71, 69], [71, 73, 74, 76, 78, 79], [76, 74, 73, 74]]"
./abc/Polonäs_efter_Gustaf_Weslien_f784e4.abc,"[[1, 3, 5, 7, 9, 11], [1, 1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9]]","[[67, 70, 74, 78, 79, 81], [81, 82, 82, 79, 81, 81, 78, 79, 79, 81], [81, 82, 82, 79, 81, 81, 78, 79, 79, 81], [74, 75, 72, 74, 70, 72, 69, 70, 67, 66, 67, 70], [69, 67, 66, 64, 62, 65, 69, 65, 62], [69, 72, 69, 66, 67, 55], [62, 67, 70, 67, 62, 67, 70, 67, 72, 69], [62, 66, 69, 65, 62, 65, 69, 65, 74, 70], [62, 67, 70, 67, 62, 67, 70, 67, 72, 70], [69, 70, 69, 67, 66, 64, 62]]"
./abc/Pollonesse_ur_Andreas_Dahlgrens_notbok_no_11_940fe2.abc,"[[1, 5, 9], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9]]","[[67, 71, 74], [79, 74, 83, 81, 79, 78, 79], [76, 76, 78, 74, 74, 76, 74, 74], [69, 67, 66, 66, 67, 69, 66, 62], [55, 67, 67, 69, 69, 71], [55, 71, 71, 72, 72, 74], [62, 76, 76, 78, 78, 79], [72, 69, 67, 66, 67, 55], [62, 66, 69], [74, 74, 76, 76, 76, 72, 74], [71, 71, 74, 69, 69, 72, 67, 67], [66, 64, 62, 61, 62, 64, 60, 57], [67, 74, 74, 72, 72, 71], [62, 72, 72, 71, 71, 69], [67, 74, 74, 72, 72, 71], [62, 72, 72, 71, 71, 69], [62, 67, 67, 69, 69, 71], [55, 71, 71, 72, 72, 74], [62, 76, 76, 78, 78, 79], [71, 69, 67, 66, 67, 55]]"
./abc/Pollonesse_183251_c23962.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9, 11], [1, 2, 3, 4, 5, 9]]","[[74, 74, 74, 74, 78, 78, 78, 78, 81, 81], [81, 86, 86, 81, 78, 81], [79, 78, 79, 81, 83, 79, 76, 79], [78, 76, 78, 79, 81, 74, 73, 74, 76, 78], [79, 76, 73, 76, 74, 69, 67, 66, 64, 62], [74, 74, 74, 74, 78, 78, 78, 78, 81, 81], [81, 86, 86, 81, 78, 81], [79, 78, 79, 81, 83, 79, 76, 79], [78, 76, 78, 79, 81, 74, 73, 74, 76, 78], [79, 76, 74, 73, 74, 62], [79, 76, 74, 73, 74, 62, 79], [78, 74, 78, 81, 79, 78, 79, 76, 74, 73, 71, 69], [69, 74, 78, 81, 81, 79, 76, 79, 79, 78], [78, 74, 78, 81, 79, 78, 79, 76, 74, 73, 71, 69], [69, 74, 78, 81, 81, 79, 78, 79], [74, 74, 74, 74, 78, 78, 78, 78, 81, 81], [81, 86, 86, 81, 78, 81], [79, 78, 79, 81, 83, 79, 76, 79], [78, 76, 78, 79, 81, 74, 73, 74, 76, 78], [79, 76, 74, 73, 74, 62, 79], [79, 76, 74, 73, 74, 62]]"
./abc/_Flickorna_dansar_på_tå__55aed9.abc,"[[1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 12], [1, 2, 3, 4, 5, 9]]","[[76, 78, 76, 74, 73, 71, 69, 81], [76, 78, 76, 74, 73, 71, 69, 78], [76, 78, 76, 74, 73, 71, 69], [68, 69, 71, 68, 69, 64, 61, 57], [76, 78, 76, 74, 73, 71, 69, 81], [76, 78, 76, 74, 73, 71, 69, 78], [76, 78, 76, 74, 73, 71, 69], [68, 69, 71, 68, 69, 69], [69, 73, 76, 73, 69, 73, 76, 73, 69, 73, 76, 73], [73, 71, 71, 69, 71, 73, 74, 73], [69, 73, 76, 73, 69, 73, 76, 73, 69, 73, 76, 73], [73, 71, 71, 69, 71, 73, 74, 73], [73, 69, 71, 73, 74, 76, 78, 80, 81, 78], [76, 73, 74, 71, 71, 69]]"
./abc/Polonäs_i_Dm_efter_Johan_Eric_Blomgren_c35e09.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9]]","[[62, 65, 69, 73, 77, 81, 79, 77, 76, 72], [69, 79, 77, 76, 77, 74, 73, 76, 74], [69, 69, 70, 69, 64, 65, 67], [65, 67, 69, 67, 65, 64, 62, 61, 62], [69, 69, 70, 69, 67, 69, 71, 73, 74], [73, 74, 76, 74, 72, 71, 69, 68, 69], [69, 71, 73, 74, 76, 77, 79, 81, 82, 81, 79, 77], [76, 74, 72, 70, 70, 69], [62, 65, 69, 74, 77, 81, 79, 77, 79, 77, 76, 77], [69, 71, 73, 74, 76, 77, 79, 77, 76, 74, 72, 74], [74, 76, 77, 79, 81, 82, 84, 81, 81, 79, 77, 86], [86, 81, 79, 77, 77, 76], [82, 82, 82, 84, 86, 84, 82, 81, 79, 81], [79, 79, 79, 82, 81, 79, 79, 77, 76, 77], [74, 76, 77, 79, 77, 79, 81, 82, 81, 81], [77, 81, 73, 76, 74, 62]]"
./abc/Polonäs_i_Gm_efter_Jean_E_Blomgren_920035.abc,"[[1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 8, 9], [1, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 5, 7, 9, 11]]","[[67, 69, 70, 69, 70, 72, 70, 69, 67], [70, 74, 74, 72, 70, 69, 67, 66], [67, 69, 70, 69, 70, 72, 70, 69, 67], [66, 67, 70, 69, 65, 67, 64, 62], [62, 67, 70, 67, 62, 67, 70, 67, 70, 74, 72, 70], [62, 65, 69, 65, 62, 65, 69, 65, 69, 72, 70, 69], [62, 67, 70, 67, 62, 67, 70, 67, 70, 74, 72, 70], [62, 65, 69, 65, 62, 65, 69, 65, 69, 72, 70, 69], [67, 66, 67, 69, 70, 69, 70, 72, 74, 75, 77, 79], [70, 69, 67, 66, 67, 69, 67], [79, 79, 81, 82, 77], [77, 79, 77, 75, 74, 75, 74, 72, 70, 65], [79, 79, 81, 82, 81, 79, 77, 75, 74, 72, 70], [65, 70, 74, 72, 70, 74, 58], [62, 67, 70, 67, 62, 67, 70, 67, 70, 74, 72, 70], [62, 65, 69, 65, 62, 65, 69, 65, 69, 72, 70, 69], [62, 67, 70, 67, 62, 67, 70, 67, 70, 74, 72, 70], [62, 65, 69, 65, 62, 65, 69, 65, 69, 72, 70, 69], [67, 66, 67, 69, 70, 69, 70, 72, 74, 76, 78, 79], [70, 69, 67, 66, 65, 67, 69, 67, 55]]"
./abc/Pollonesse_183204_118db9.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 4, 5], [1, 3, 5, 9], [1, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5]]","[[74, 74, 79, 78, 76, 78], [79, 76, 74, 72, 71, 72], [74, 74, 79, 78, 76, 78], [79, 76, 74], [72, 72, 76, 72], [72, 71, 72, 74, 71], [71, 69, 69, 71, 72, 69], [69, 67, 67]]"
./abc/Polska_efter_Zakris_Jönsson_5e7b0b.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 12], [1, 2, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9]]","[[62, 66, 69, 66, 57, 64, 69, 64, 61, 64, 69, 64], [62, 66, 69, 66, 57, 64, 69, 64, 61, 64, 69, 64], [69, 73, 76, 78, 79, 79, 76, 79, 78, 76, 73], [74, 73, 74, 78, 76, 74, 73, 71, 69, 67, 66, 64], [62, 66, 69, 66, 57, 64, 69, 64, 61, 64, 69, 64], [62, 66, 69, 66, 57, 64, 69, 64, 61, 64, 69, 64], [62, 64, 66, 67, 69, 71, 73, 74, 74, 71], [69, 67, 66, 64, 64, 62, 62], [69, 78, 78, 78, 74, 78], [81, 79, 79, 83, 76, 76, 81, 76], [74, 73, 71, 69, 69, 81, 81, 76, 74, 73, 71, 69], [69, 73, 76, 73, 64, 71, 76, 71, 68, 71, 76, 71], [69, 73, 76, 73, 64, 71, 76, 71, 68, 71, 76, 71], [69, 71, 73, 74, 76, 78, 80, 81, 81, 78], [76, 74, 73, 71, 71, 69, 69], [81, 83, 85, 86, 85, 83, 81], [79, 79, 78, 76, 76, 78, 76, 78], [79, 78, 79, 81, 83, 83, 79, 76, 76, 73], [74, 74, 78, 76, 74, 73, 71, 69, 67, 66, 64], [62, 66, 69, 66, 57, 64, 69, 64, 61, 64, 69, 64], [62, 66, 69, 66, 57, 64, 69, 64, 61, 64, 69, 64], [62, 64, 66, 67, 69, 71, 73, 74, 76, 78, 79], [83, 79, 76, 73, 73, 74, 74]]"
./abc/Polonäs_efter_Andreas_Grevelius_nr_78_e47e5a.abc,"[[1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 8, 9], [1, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9], [1, 3, 5, 7, 8, 9, 11, 12], [1, 3, 5, 11]]","[[67, 72, 72, 71, 72, 74], [76, 72, 72, 71, 72, 74], [74, 79, 79, 81, 78, 79], [81, 78, 81, 79, 74, 71, 67], [67, 72, 72, 71, 72, 74], [76, 74, 72, 71, 72, 74], [74, 79, 79, 81, 78, 79], [81, 78, 81, 79], [76, 79, 79, 76, 79, 77], [74, 76, 77, 79, 77, 76], [72, 74, 76, 77, 76, 74, 71, 74], [74, 72, 69, 71, 67], [67, 79, 79, 76, 79, 77], [74, 76, 77, 79, 77, 76], [72, 74, 76, 77, 76, 74, 71, 72], [74, 76, 72, 72]]"
./abc/Polonäs_ur_Lars_Larssons_notbok_i_Gm_4cef2e.abc,"[[1, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 7, 8, 9, 11], [1, 4, 5, 9], [1, 2, 3, 4, 5, 7, 8, 9], [1, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 5, 9], [1, 2, 3, 4, 5], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5]]","[[79, 75, 74, 72, 70, 69], [67, 70, 69, 65, 67, 62, 60, 58, 55], [67, 75, 74, 72], [70, 69, 67, 65, 67, 79, 77, 79], [82, 81, 79], [79, 78, 79, 81, 81, 78, 74], [75, 74, 72], [70, 69, 67, 65, 67], [70, 72, 70, 69, 70, 65, 62, 58], [63, 60, 62, 65, 70], [72, 74, 72, 70, 69, 70, 69, 67, 65, 62], [74, 75, 74, 72, 70, 72, 70, 69, 67], [58, 79, 79, 58, 58, 79], [65, 77, 77, 65, 65, 77], [79, 77, 75, 74, 75, 74, 72, 70, 72, 70, 69, 67], [65, 63, 65, 62, 62, 60, 58, 58, 60], [58, 57, 58, 55, 79, 78, 79], [70, 69, 70, 67, 79, 78, 79], [82, 81, 79, 75, 74, 72], [70, 69, 67, 65, 67]]"
./abc/_Polska_efter_ByssKalle_nr_25_20dc4a.abc,"[[1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9], [1, 4, 5, 8, 9, 11, 12], [1, 2, 3, 4, 5]]","[[79, 79, 78, 79, 81, 79, 77, 79, 81], [79, 77, 77, 76, 76, 84], [84, 81, 77, 81, 81, 79, 76, 79, 77, 76, 74, 72], [71, 72, 74, 76, 74, 72, 71, 69, 67, 72, 76], [79, 79, 78, 79, 81, 79, 77, 79, 81], [79, 77, 77, 76, 76, 84], [84, 81, 77, 81, 81, 79, 76, 79, 77, 76, 74, 72], [71, 72, 74, 71, 72], [67, 71, 74, 77, 76, 74, 72, 71, 72, 74, 71], [67, 72, 76, 79, 76, 72, 67, 72, 76, 72], [67, 71, 74, 77, 76, 74, 72, 71, 72, 74, 71], [67, 72, 76, 79, 76, 72, 67, 72, 76, 79], [84, 81, 81, 77, 77], [81, 79, 79, 76, 76], [81, 79, 77, 76, 74, 71, 74], [77, 74, 71, 74, 72]]"
./abc/Polonäs_efter_Rondahl_i_C_bcd23b.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]","[[67, 66, 67, 71, 69, 66, 69, 72, 71, 67, 71, 74], [76, 72, 76, 79, 78, 74, 78, 81, 81, 79], [79, 76, 72, 76, 76, 74, 71, 74, 74, 72, 69, 66], [67, 66, 67, 71, 69, 67, 66, 64, 64, 62], [67, 66, 67, 71, 69, 66, 69, 72, 71, 67, 71, 74], [76, 72, 76, 79, 78, 74, 78, 81, 81, 79], [79, 76, 72, 76, 76, 74, 71, 74, 74, 72, 69, 72], [71, 69, 67, 66, 67, 55], [71, 67, 66, 67, 71, 67, 66, 67, 74, 72, 71, 72], [69, 66, 65, 66, 62, 66, 69, 71, 72, 71, 69, 71], [71, 67, 66, 67, 71, 67, 66, 67, 74, 72, 71, 72], [69, 66, 65, 66, 62, 66, 69, 71, 72, 71, 69, 71], [67, 66, 67, 71, 69, 66, 69, 72, 71, 67, 71, 74], [76, 72, 76, 79, 78, 74, 78, 81, 81, 79], [79, 76, 72, 76, 76, 74, 71, 74, 74, 72, 69, 72], [71, 69, 67, 66, 67, 55]]"
./abc/_Polonäs_sexdregasamlingen_del_2_nr_112_918e59.abc,"[[1, 3, 5, 9], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 5, 9], [1, 3, 5, 7, 8, 9, 11], [1, 3, 5, 7, 8, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9]]","[[67, 69, 70, 72], [74, 74, 74, 72, 74, 75, 74], [72, 72, 72, 70, 72, 74, 70], [70, 69, 70, 72, 70, 69, 67], [65, 67, 69, 70], [67, 69, 70, 72], [74, 74, 74, 72, 74, 75, 74], [72, 72, 72, 70, 72, 74, 72], [74, 79, 78, 79, 74, 72, 70], [69, 67, 66, 67], [79, 81, 82, 81, 79, 82], [81, 79, 78, 76, 77, 74], [79, 81, 82, 81, 79, 82], [74, 79, 78, 79, 67]]"
